#;Time;Function;Direction;Status;Data;Data (chars);Data length;Req. length;Port;Comments;
68958;20/02/2026 20:35:36;IRP_MJ_WRITE;DOWN;;a8 36 1e 41 6b 4c 8a d4 62 1e 44 6e b3 69 d4 29 1e 41 6b b0 8a d4 9e 1e 41 97 4c 8a 28 62 1e bd 6b 4c 76 d4 62 e2 41 6b b0 8a d4 9e 1e 41 97 4c 8a 28 62 1e bd 6b 4c 76 d4 62 e2 41 6b b0 8a d4 9e 1e 41 97 4c 8a 28 62 1e bd 6b 4c 76 d4 62 e2 41 6b b0 8a d4 9e 1e 41 97 4c 8a 28 62 1e bd 6b 4c 76 d4 62 e2 41 6b b0 8a d4 9e 1e 41 97 4c 8a 28 62 1e bd 6b 4c 76 d4 62 e2 41 6b b0 8a d4 9e 1e 41 97 4c 8a 28 62 1e bd 6b 4c 76 d4 62 e2 41 6b b0 8a d4 9e 1e 41 97 4c 8a 28 62 1e bd 6b 4c 76 d4 62 e2 41 6b b0 8a d4 9e 1e 41 97 4c 8a 28 62 1e bd 6b 4c 76 d4 62 e2 41 6b b0 8a d4 9e 1e 41 97 4c 8a 28 62 1e bd 6b 4c 76 d4 62 e2 41 6b b0 8a d4 9e 1e 41 97 4c 8a 28 62 1e bd 6b 4c 76 d4 62 e2 41 6b b0 8a d4 9e 1e 41 97 4c 8a 28 62 1e bd ;"¨6.AkLŠÔb.Dn³iÔ).Ak°ŠÔž.A—LŠ(b.½kLvÔbâAk°ŠÔž.A—LŠ(b.½kLvÔbâAk°ŠÔž.A—LŠ(b.½kLvÔbâAk°ŠÔž.A—LŠ(b.½kLvÔbâAk°ŠÔž.A—LŠ(b.½kLvÔbâAk°ŠÔž.A—LŠ(b.½kLvÔbâAk°ŠÔž.A—LŠ(b.½kLvÔbâAk°ŠÔž.A—LŠ(b.½kLvÔbâAk°ŠÔž.A—LŠ(b.½kLvÔbâAk°ŠÔž.A—LŠ(b.½kLvÔbâAk°ŠÔž.A—LŠ(b.½";242;242;COM7;;
68959;20/02/2026 20:35:36;IRP_MJ_WRITE;UP;STATUS_SUCCESS;a8 36 1e 41 6b 4c 8a d4 62 1e 44 6e b3 69 d4 29 1e 41 6b b0 8a d4 9e 1e 41 97 4c 8a 28 62 1e bd 6b 4c 76 d4 62 e2 41 6b b0 8a d4 9e 1e 41 97 4c 8a 28 62 1e bd 6b 4c 76 d4 62 e2 41 6b b0 8a d4 9e 1e 41 97 4c 8a 28 62 1e bd 6b 4c 76 d4 62 e2 41 6b b0 8a d4 9e 1e 41 97 4c 8a 28 62 1e bd 6b 4c 76 d4 62 e2 41 6b b0 8a d4 9e 1e 41 97 4c 8a 28 62 1e bd 6b 4c 76 d4 62 e2 41 6b b0 8a d4 9e 1e 41 97 4c 8a 28 62 1e bd 6b 4c 76 d4 62 e2 41 6b b0 8a d4 9e 1e 41 97 4c 8a 28 62 1e bd 6b 4c 76 d4 62 e2 41 6b b0 8a d4 9e 1e 41 97 4c 8a 28 62 1e bd 6b 4c 76 d4 62 e2 41 6b b0 8a d4 9e 1e 41 97 4c 8a 28 62 1e bd 6b 4c 76 d4 62 e2 41 6b b0 8a d4 9e 1e 41 97 4c 8a 28 62 1e bd 6b 4c 76 d4 62 e2 41 6b b0 8a d4 9e 1e 41 97 4c 8a 28 62 1e bd ;"¨6.AkLŠÔb.Dn³iÔ).Ak°ŠÔž.A—LŠ(b.½kLvÔbâAk°ŠÔž.A—LŠ(b.½kLvÔbâAk°ŠÔž.A—LŠ(b.½kLvÔbâAk°ŠÔž.A—LŠ(b.½kLvÔbâAk°ŠÔž.A—LŠ(b.½kLvÔbâAk°ŠÔž.A—LŠ(b.½kLvÔbâAk°ŠÔž.A—LŠ(b.½kLvÔbâAk°ŠÔž.A—LŠ(b.½kLvÔbâAk°ŠÔž.A—LŠ(b.½kLvÔbâAk°ŠÔž.A—LŠ(b.½kLvÔbâAk°ŠÔž.A—LŠ(b.½";242;;COM7;;
68960;20/02/2026 20:35:36;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM7;;
68961;20/02/2026 20:35:36;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM7;;
68962;20/02/2026 20:35:36;IRP_MJ_WRITE;DOWN;;55 aa 5a f2 00 ;"UªZò.";5;5;COM7;;
68963;20/02/2026 20:35:36;IRP_MJ_WRITE;UP;STATUS_SUCCESS;55 aa 5a f2 00 ;"UªZò.";5;;COM7;;
68964;20/02/2026 20:35:36;IRP_MJ_WRITE;DOWN;;15 36 ba d8 ce 9b 33 59 a4 ba dd cb 64 d0 59 ef ba d8 ce 67 33 59 58 ba d8 32 9b 33 a5 a4 ba 24 ce 9b cf 59 a4 46 d8 ce 67 33 59 58 ba d8 32 9b 33 a5 a4 ba 24 ce 9b cf 59 a4 46 d8 ce 67 33 59 58 ba d8 32 9b 33 a5 a4 ba 24 ce 9b cf 59 a4 46 d8 ce 67 33 59 58 ba d8 32 9b 33 a5 a4 ba 24 ce 9b cf 59 a4 46 d8 ce 67 33 59 58 ba d8 32 9b 33 a5 a4 ba 24 ce 9b cf 59 a4 46 d8 ce 67 33 59 58 ba d8 32 9b 33 a5 a4 ba 24 ce 9b cf 59 a4 46 d8 ce 67 33 59 58 ba d8 32 9b 33 a5 a4 ba 24 ce 9b cf 59 a4 46 d8 ce 67 33 59 58 ba d8 32 9b 33 a5 a4 ba 24 ce 9b cf 59 a4 46 d8 ce 67 33 59 58 ba d8 32 9b 33 a5 a4 ba 24 ce 9b cf 59 a4 46 d8 ce 67 33 59 58 ba d8 32 9b 33 a5 a4 ba 24 ce 9b cf 59 a4 46 d8 ce 67 33 59 58 ba d8 32 9b 33 a5 a4 ba 24 ;".6ºØÎ›3Y¤ºÝËdÐYïºØÎg3YXºØ2›3¥¤º$Î›ÏY¤FØÎg3YXºØ2›3¥¤º$Î›ÏY¤FØÎg3YXºØ2›3¥¤º$Î›ÏY¤FØÎg3YXºØ2›3¥¤º$Î›ÏY¤FØÎg3YXºØ2›3¥¤º$Î›ÏY¤FØÎg3YXºØ2›3¥¤º$Î›ÏY¤FØÎg3YXºØ2›3¥¤º$Î›ÏY¤FØÎg3YXºØ2›3¥¤º$Î›ÏY¤FØÎg3YXºØ2›3¥¤º$Î›ÏY¤FØÎg3YXºØ2›3¥¤º$Î›ÏY¤FØÎg3YXºØ2›3¥¤º$";242;242;COM7;;
68965;20/02/2026 20:35:36;IRP_MJ_WRITE;UP;STATUS_SUCCESS;15 36 ba d8 ce 9b 33 59 a4 ba dd cb 64 d0 59 ef ba d8 ce 67 33 59 58 ba d8 32 9b 33 a5 a4 ba 24 ce 9b cf 59 a4 46 d8 ce 67 33 59 58 ba d8 32 9b 33 a5 a4 ba 24 ce 9b cf 59 a4 46 d8 ce 67 33 59 58 ba d8 32 9b 33 a5 a4 ba 24 ce 9b cf 59 a4 46 d8 ce 67 33 59 58 ba d8 32 9b 33 a5 a4 ba 24 ce 9b cf 59 a4 46 d8 ce 67 33 59 58 ba d8 32 9b 33 a5 a4 ba 24 ce 9b cf 59 a4 46 d8 ce 67 33 59 58 ba d8 32 9b 33 a5 a4 ba 24 ce 9b cf 59 a4 46 d8 ce 67 33 59 58 ba d8 32 9b 33 a5 a4 ba 24 ce 9b cf 59 a4 46 d8 ce 67 33 59 58 ba d8 32 9b 33 a5 a4 ba 24 ce 9b cf 59 a4 46 d8 ce 67 33 59 58 ba d8 32 9b 33 a5 a4 ba 24 ce 9b cf 59 a4 46 d8 ce 67 33 59 58 ba d8 32 9b 33 a5 a4 ba 24 ce 9b cf 59 a4 46 d8 ce 67 33 59 58 ba d8 32 9b 33 a5 a4 ba 24 ;".6ºØÎ›3Y¤ºÝËdÐYïºØÎg3YXºØ2›3¥¤º$Î›ÏY¤FØÎg3YXºØ2›3¥¤º$Î›ÏY¤FØÎg3YXºØ2›3¥¤º$Î›ÏY¤FØÎg3YXºØ2›3¥¤º$Î›ÏY¤FØÎg3YXºØ2›3¥¤º$Î›ÏY¤FØÎg3YXºØ2›3¥¤º$Î›ÏY¤FØÎg3YXºØ2›3¥¤º$Î›ÏY¤FØÎg3YXºØ2›3¥¤º$Î›ÏY¤FØÎg3YXºØ2›3¥¤º$Î›ÏY¤FØÎg3YXºØ2›3¥¤º$Î›ÏY¤FØÎg3YXºØ2›3¥¤º$";242;;COM7;;
68966;20/02/2026 20:35:36;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM7;;
68967;20/02/2026 20:35:36;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM7;;
68968;20/02/2026 20:35:36;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM7;;
68969;20/02/2026 20:35:36;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM7;;
68970;20/02/2026 20:35:36;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM7;;
68971;20/02/2026 20:35:36;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM7;;
68972;20/02/2026 20:35:36;IRP_MJ_WRITE;DOWN;;55 aa 5a f4 00 ;"UªZô.";5;5;COM7;;
68973;20/02/2026 20:35:36;IRP_MJ_WRITE;UP;STATUS_SUCCESS;55 aa 5a f4 00 ;"UªZô.";5;;COM7;;
