#;Time;Function;Direction;Status;Data;Data (chars);Data length;Req. length;Port;Comments;
7403;20/02/2026 18:29:32;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM7;;
7404;20/02/2026 18:29:32;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM7;;
7405;20/02/2026 18:29:32;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM7;;
7406;20/02/2026 18:29:32;IRP_MJ_WRITE;DOWN;;55 aa 5a f0 00 ;"U™Z.";5;5;COM7;;
7407;20/02/2026 18:29:32;IRP_MJ_WRITE;UP;STATUS_SUCCESS;55 aa 5a f0 00 ;"U™Z.";5;;COM7;;
7408;20/02/2026 18:29:32;IRP_MJ_WRITE;DOWN;;87 34 7d 5c f5 c4 64 7d 59 f0 3b 87 7d 17 f5 63 d9 a3 ee 3d 23 a5 aa a8 34 13 90 bc 8b 01 05 b3 89 9d 22 30 a5 aa a8 34 13 90 bc 8b 01 05 b3 89 9d 22 30 a5 aa a8 34 13 90 c6 93 1d 04 b2 8f e0 25 2e d9 af b1 4e 0b 8c c7 92 12 79 b6 91 9b 45 79 a6 bd 8f 34 7b b6 b9 e4 3d 2f 8f 96 b6 1f 2e bf 9d bb 20 1f 85 a4 82 16 1d ba 9e 85 2b 27 bd a3 bf 2c 1a 87 a4 82 16 1d ba 9e e2 38 1b 1e 02 f9 d0 cf 55 5c 5b db e5 63 53 7d f2 ea 45 7a 72 d4 c3 4a 5c 5b db e5 63 53 7d f2 ea 45 7a 72 d4 c3 4a 5c 5b db e5 63 53 7d f2 ea 45 7a 72 d4 c3 4a 5b 52 c6 e9 71 44 70 e1 fc 4b 65 67 db d2 5e 51 48 cd e8 71 44 6a ce 88 e8 d0 e6 42 01 b1 bc 9a 38 07 ac b3 9e 3d 0a a7 b5 91 36 0c a9 be 94 3b 06 ac b3 9e 3d 0a b2 a1 b8 1c 2d 8d 94 b5 1c ;"á4}\ıƒd}Y;á}.ıcŸ£Ó=#•™®4.êºã..≥âù""0•™®4.êºã..≥âù""0•™®4.ê∆ì..≤è‡%.ŸØ±N.å«í.y∂ëõEy¶Ωè4{∂π‰=/èñ∂..øùª .Ö§Ç..∫ûÖ+'Ω£ø,.á§Ç..∫û‚8...˘–œU\[€ÂcS}ÚÍEzr‘√J\[€ÂcS}ÚÍEzr‘√J\[€ÂcS}ÚÍEzr‘√J[R∆ÈqDp·¸Keg€“^QHÕËqDjŒàË–ÊB.±ºö8.¨≥û=.ßµë6.©æî;.¨≥û=.≤°∏.-çîµ.";240;240;COM7;;
7409;20/02/2026 18:29:32;IRP_MJ_WRITE;UP;STATUS_SUCCESS;87 34 7d 5c f5 c4 64 7d 59 f0 3b 87 7d 17 f5 63 d9 a3 ee 3d 23 a5 aa a8 34 13 90 bc 8b 01 05 b3 89 9d 22 30 a5 aa a8 34 13 90 bc 8b 01 05 b3 89 9d 22 30 a5 aa a8 34 13 90 c6 93 1d 04 b2 8f e0 25 2e d9 af b1 4e 0b 8c c7 92 12 79 b6 91 9b 45 79 a6 bd 8f 34 7b b6 b9 e4 3d 2f 8f 96 b6 1f 2e bf 9d bb 20 1f 85 a4 82 16 1d ba 9e 85 2b 27 bd a3 bf 2c 1a 87 a4 82 16 1d ba 9e e2 38 1b 1e 02 f9 d0 cf 55 5c 5b db e5 63 53 7d f2 ea 45 7a 72 d4 c3 4a 5c 5b db e5 63 53 7d f2 ea 45 7a 72 d4 c3 4a 5c 5b db e5 63 53 7d f2 ea 45 7a 72 d4 c3 4a 5b 52 c6 e9 71 44 70 e1 fc 4b 65 67 db d2 5e 51 48 cd e8 71 44 6a ce 88 e8 d0 e6 42 01 b1 bc 9a 38 07 ac b3 9e 3d 0a a7 b5 91 36 0c a9 be 94 3b 06 ac b3 9e 3d 0a b2 a1 b8 1c 2d 8d 94 b5 1c ;"á4}\ıƒd}Y;á}.ıcŸ£Ó=#•™®4.êºã..≥âù""0•™®4.êºã..≥âù""0•™®4.ê∆ì..≤è‡%.ŸØ±N.å«í.y∂ëõEy¶Ωè4{∂π‰=/èñ∂..øùª .Ö§Ç..∫ûÖ+'Ω£ø,.á§Ç..∫û‚8...˘–œU\[€ÂcS}ÚÍEzr‘√J\[€ÂcS}ÚÍEzr‘√J\[€ÂcS}ÚÍEzr‘√J[R∆ÈqDp·¸Keg€“^QHÕËqDjŒàË–ÊB.±ºö8.¨≥û=.ßµë6.©æî;.¨≥û=.≤°∏.-çîµ.";240;;COM7;;
7410;20/02/2026 18:29:32;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM7;;
7411;20/02/2026 18:29:32;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM7;;
7412;20/02/2026 18:29:32;IRP_MJ_WRITE;DOWN;;55 aa 5a f5 00 ;"U™Zı.";5;5;COM7;;
