#;Time;Function;Direction;Status;Data;Data (chars);Data length;Req. length;Port;Comments;
61107;20/02/2026 19:13:47;IRP_MJ_WRITE;UP;STATUS_SUCCESS;a4 36 85 c6 65 d4 d6 17 f2 85 c3 60 2b 35 17 b9 85 c6 0d 27 d6 7f 01 85 ae 96 d4 be e4 f2 ed 35 65 bc 25 17 9a 76 c6 0d 27 d6 7f 01 85 ae 96 d4 be e4 f2 ed 35 65 bc 25 17 9a 76 c6 06 32 d6 7f 01 85 a3 8e d4 bf fb f2 e6 2e 65 b4 3c 17 99 75 b9 c3 0e 90 9c 12 c3 4e bb 92 5e c9 1c 6b 28 8b 3a 38 ce 12 6d b9 dd 0d 77 d1 2f 24 00 b8 75 10 ca 53 43 1b c4 12 0b b5 35 58 62 a2 09 e8 6a 3d a4 97 f5 df dd 1c f3 84 c7 65 d4 d6 17 f2 85 c6 65 d4 d6 17 f2 85 c6 65 d4 d6 17 f2 85 c6 65 d4 d6 17 f2 85 c6 65 d4 d6 17 f2 85 c6 65 d4 d6 17 f2 85 c6 77 c6 c4 31 d4 a3 e5 46 f7 fb 3a df af ec 4f f1 f3 32 d7 a0 e3 48 91 ef 17 64 34 f8 e1 1b 67 ad 37 35 7d a3 64 6c d2 42 3f 03 d5 6e 13 a7 48 40 76 df 11 7e af 37 54 1f 87 3d 3f fe 1b 6c 2f ;"§6Ö∆e‘÷.ÚÖ√`+5.πÖ∆.'÷.ÖÆñ‘æ‰ÚÌ5eº%.öv∆.'÷.ÖÆñ‘æ‰ÚÌ5eº%.öv∆.2÷.Ö£é‘ø˚ÚÊ.e¥<.ôuπ√.êú.√Nªí^….k(ã:8Œ.mπ›.w—/$.∏u. SC.ƒ..µ5Xb¢.Ëj=§óıﬂ›.ÛÑ«e‘÷.ÚÖ∆e‘÷.ÚÖ∆e‘÷.ÚÖ∆e‘÷.ÚÖ∆e‘÷.ÚÖ∆e‘÷.ÚÖ∆w∆ƒ1‘£ÂF˜˚:ﬂØÏOÒÛ2◊†„HëÔ.d4¯·.g≠75}£dl“B?.’n.ßH@vﬂ.~Ø7T.á=?˛.l/";242;;COM7;;
61108;20/02/2026 19:13:47;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM7;;
61109;20/02/2026 19:13:47;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM7;;
61110;20/02/2026 19:13:47;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM7;;
61111;20/02/2026 19:13:47;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM7;;
61112;20/02/2026 19:13:47;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM7;;
61113;20/02/2026 19:13:47;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM7;;
61114;20/02/2026 19:13:47;IRP_MJ_WRITE;DOWN;;55 aa 5a f1 00 ;"U™ZÒ.";5;5;COM7;;
61115;20/02/2026 19:13:47;IRP_MJ_WRITE;UP;STATUS_SUCCESS;55 aa 5a f1 00 ;"U™ZÒ.";5;;COM7;;
61116;20/02/2026 19:13:48;IRP_MJ_WRITE;DOWN;;76 37 3b 49 f3 8a 4f 6a 3b 4c f6 75 ac 6a 70 49 f3 e2 bc 6a 53 ba f3 e2 bc 6a 53 ba f3 e2 bc 6a 53 ba f3 e2 bc 6a 53 ba f3 e2 bc 6a 53 ba f3 e2 bc 6a 53 ba f3 e2 bc 6a 53 ba f3 e9 a9 6a 53 ba f3 ef a4 6a 52 a5 f3 e9 a7 6a 5b a3 f3 e1 bf 15 9d 93 b5 01 af 2c b3 97 b5 02 91 84 d5 a7 1d 64 a1 b3 db a1 8c 32 96 cb fd 94 52 4c 92 cb fd 94 52 4c 92 cb fd 94 51 4d 92 ce fc 94 cd f7 80 4b 6a d9 f8 81 44 6b 3a 48 f3 8a 4f 6a 3b 49 f3 8a 4f 6a 3b 49 f3 8a 4f 6a 3b 49 f3 8a 4f 6a 3b 49 f3 8a 4f 6a 3b 49 f3 8a 4f 6a 3b 49 f3 8a 4f 6a 3b 49 e1 98 5d 4c 1d 6f d0 a9 6c 47 16 64 d9 a0 65 4f 1e 6c d6 af 6a 47 7e 70 f3 1c fe 54 bf 86 42 30 8a da 80 8f 43 30 8a da 81 8c 43 30 8a da 81 8c 43 30 8a c2 83 8c 22 53 ad 83 d2 a0 1a 63 a6 ;"v7;IÛäOj;Lˆu¨jpIÛ‚ºjS∫Û‚ºjS∫Û‚ºjS∫Û‚ºjS∫Û‚ºjS∫Û‚ºjS∫Û‚ºjS∫ÛÈ©jS∫ÛÔ§jR•ÛÈßj[£Û·ø.ùìµ.Ø,≥óµ.ëÑ’ß.d°≥€°å2ñÀ˝îRLíÀ˝îRLíÀ˝îQMíŒ¸îÕ˜ÄKjŸ¯ÅDk:HÛäOj;IÛäOj;IÛäOj;IÛäOj;IÛäOj;IÛäOj;IÛäOj;I·ò]L.o–©lG.dŸ†eO.l÷ØjG~pÛ.˛TøÜB0ä⁄ÄèC0ä⁄ÅåC0ä⁄ÅåC0ä¬Éå""S≠É“†.c¶";241;241;COM7;;
